stop_id,stop_code,stop_name,stop_desc,stop_lat,stop_lon,zone_id,stop_url,location_type,parent_station,stop_timezone,wheelchair_boarding,level_id,platform_code
1141,48002018,EL BAO (1141),,43.3211954046866,-3.08075243925266,3,,0,,Europe/Madrid,0,0,
1142,48002004,LAS CARRERAS (GURE ETXEA) (1142),,43.3179984872436,-3.09108762481595,3,,0,,Europe/Madrid,1,0,
1143,48002005,LAS CARRERAS (AMBROSIO DE LOS HEROS 42) (1143),,43.3191201550423,-3.0977812680419,3,,0,,Europe/Madrid,1,0,
1146,48084020,LAS LLANAS (1146),,43.3092639749255,-3.0083602176025,2,,0,,Europe/Madrid,1,0,
1152,48083017,SAN ANTÓN (1152),,43.3080086910508,-3.03422464540515,2,,0,,Europe/Madrid,1,0,
1153,48080029,ALTO ALDAY (1153),,43.3044533872991,-3.02835369844884,2,,0,,Europe/Madrid,0,0,
1154,48080035,SALCEDILLO (1154),,43.3044639728861,-3.02102984127534,2,,0,,Europe/Madrid,1,0,
1155,48080030,GALINDO (1155),,43.305283944811,-3.01718307185817,2,,0,,Europe/Madrid,0,0,
1169,48080025,GALINDO (1169),,43.3049958936499,-3.01652950911611,2,,0,,Europe/Madrid,0,0,
1170,48080036,SALCEDILLO (1170),,43.3046530945279,-3.02089427897032,2,,0,,Europe/Madrid,0,0,
1171,48080026,ALTO ALDAY (1171),,43.3046789574235,-3.02645501753367,2,,0,,Europe/Madrid,1,0,
1172,48083016,SAN ANTÓN (1172),,43.3083148659559,-3.03416316462478,2,,0,,Europe/Madrid,1,0,
1175,48080032,FUNIKULAR KALEA (UDALETXEA/AYUNTAMIENTO) (1175),,43.3053424843518,-3.03693573018408,2,,0,,Europe/Madrid,1,0,
1180,48002059,GALLARTA (1180),,43.3174340638102,-3.07470941352309,3,,0,,Europe/Madrid,1,0,
1181,48002060,GALLARTA (1181),,43.3176154227525,-3.07511191835346,3,,0,,Europe/Madrid,1,0,
1182,48002056,EL CAMPILLO (SAN MIGUEL) (1182),,43.3084838137921,-3.07654347038162,3,,0,,Europe/Madrid,1,0,
1183,48002055,EL CAMPILLO (SAN MIGUEL) (1183),,43.308141506889,-3.07674045178695,3,,0,,Europe/Madrid,1,0,
1184,48002058,LAS CALIZAS (1184),,43.3034024165575,-3.07841574379682,3,,0,,Europe/Madrid,0,0,
1185,48002057,LAS CALIZAS (1185),,43.3031247822407,-3.07844806003753,3,,0,,Europe/Madrid,0,0,
1186,48083027,TRIANO (1186),,43.2955671654723,-3.06856379090378,3,,0,,Europe/Madrid,1,0,
1187,48083028,TRIANO (1187),,43.2955943783545,-3.06823096705505,3,,0,,Europe/Madrid,1,0,
1188,48080038,LA ARBOLEDA (1188),,43.2849045653482,-3.05362541505804,3,,0,,Europe/Madrid,0,0,
1189,48080031,FUNIKULAR KALEA (UDALETXEA/AYUNTAMIENTO) (1189),,43.3053964401084,-3.0371577014567,2,,0,,Europe/Madrid,1,0,
1190,48002047,EL CAMPILLO INDUSTRIALDEA (1190),,43.3078851204691,-3.08284368961064,3,,0,,Europe/Madrid,1,0,
1191,48002014,EL MINERO 33 (1191),,43.3118988286773,-3.07307034729932,3,,0,,Europe/Madrid,0,0,
1192,48002015,EL MINERO 17 (1192),,43.3135738515562,-3.07266528880912,3,,0,,Europe/Madrid,1,0,
1193,48002016,INSTITUTUA/INSTITUTO (1193),,43.3164901406727,-3.07466657439958,3,,0,,Europe/Madrid,1,0,
1194,48002017,UDALETXEA/AYUNTAMIENTO (1194),,43.3207143048605,-3.07295733400509,3,,0,,Europe/Madrid,1,0,
1195,48002053,EL CAMPILLO (SAN MIGUEL) (1195),,43.3084542327201,-3.0780769825303,3,,0,,Europe/Madrid,1,0,
1197,48045004,SODUPE (GELTOKIA/ESTACIÓN) (1197),,43.2021602745983,-3.050775090903,3,,0,,Europe/Madrid,0,0,
1198,48045031,ZERIBAI (1198),,43.1990531874076,-3.05541072202867,3,,0,,Europe/Madrid,1,0,
1199,48045033,ARTXUBE (1199),,43.2008367386184,-3.07094622339227,3,,0,,Europe/Madrid,0,0,
1200,48045005,LAMBARRI (1200),,43.2064113586144,-3.08331189041204,3,,0,,Europe/Madrid,0,0,
1201,48045014,UDALETXEA / AYUNTAMIENTO (1201),,43.209939484189,-3.09469372688583,3,,0,,Europe/Madrid,1,0,
1202,48045018,EUSKADI PLAZA (1202),,43.2126421429135,-3.09559453434634,3,,0,,Europe/Madrid,0,0,
1203,48045029,ARANGOITI (GUEÑES) (1203),,43.2128699677141,-3.10295702695949,3,,0,,Europe/Madrid,0,0,
1204,48096033,ARANGOITI (ZALLA) (1204),,43.2119740188662,-3.10781839848269,3,,0,,Europe/Madrid,0,0,
1205,48096016,ARANGUREN (1205),,43.2112545064712,-3.11407318157218,3,,0,,Europe/Madrid,0,0,
1206,48096011,LUSA (1206),,43.213515710509,-3.13000834088318,3,,0,,Europe/Madrid,0,0,
1207,48096014,LUSA (1207),,43.2133468602039,-3.1300182006407,3,,0,,Europe/Madrid,0,0,
1208,48096015,ARANGUREN (1208),,43.2107133843449,-3.11490930963123,3,,0,,Europe/Madrid,0,0,
1209,48096034,ARANGOITI (ZALLA) (1209),,43.211911101643,-3.10769517692665,3,,0,,Europe/Madrid,0,0,
1210,48045030,ARANGOITI (GUEÑES) (1210),,43.2127351731823,-3.10264901925401,3,,0,,Europe/Madrid,0,0,
1211,48045019,EUSKADI PLAZA (1211),,43.2124710425218,-3.09560657829597,3,,0,,Europe/Madrid,1,0,
1212,48045015,UDALETXEA / AYUNTAMIENTO (1212),,43.2097613720288,-3.09469135853741,3,,0,,Europe/Madrid,1,0,
1213,48045006,LAMBARRI (1213),,43.2062942070896,-3.08343483041549,3,,0,,Europe/Madrid,0,0,
1214,48045034,ARTXUBE (1214),,43.2005847118813,-3.07077360823726,3,,0,,Europe/Madrid,1,0,
1215,48045032,ZERIBAI (1215),,43.1989722040055,-3.05528756402918,3,,0,,Europe/Madrid,1,0,
1216,48045007,SODUPE (GELTOKIA/ESTACIÓN) (1216),,43.2022234332684,-3.05049203339448,3,,0,,Europe/Madrid,0,0,
1217,48096037,RETOLA (1217),,43.2219510522187,-3.17246948794932,3,,0,,Europe/Madrid,1,0,
1218,48086032,MALABRIGO (1218),,43.2173529883364,-3.17617480216806,3,,0,,Europe/Madrid,1,0,
1219,48086026,EL MAZO (1219),,43.222450454997,-3.18143489840053,3,,0,,Europe/Madrid,1,0,
1220,48086027,LA HERBOSA (1220),,43.2272241177845,-3.19176831445167,3,,0,,Europe/Madrid,1,0,
1221,48002011,UDALETXEA/AYUNTAMIENTO (1221),,43.321434552796,-3.07314319330111,3,,0,,Europe/Madrid,1,0,
1222,48002012,INSTITUTUA/INSTITUTO (1222),,43.3172555704104,-3.0746058500069,3,,0,,Europe/Madrid,1,0,
1223,48002013,EL MINERO 44 (1223),,43.3139249085164,-3.07299866152697,3,,0,,Europe/Madrid,1,0,
1224,48002050,EL MINERO 56 (1224),,43.3126372665397,-3.07297492386016,3,,0,,Europe/Madrid,1,0,
1236,48071026,ANTONIO TRUEBA (1236),,43.3220492478651,-3.11457157112441,3,,0,,Europe/Madrid,1,0,
1237,48071027,SANTELICES (1237),,43.3155866025939,-3.12075156338875,3,,0,,Europe/Madrid,1,0,
1238,48071028,NESILLA (1238),,43.3062390538428,-3.12148420847862,3,,0,,Europe/Madrid,0,0,
1239,48071044,EL POBAL (1239),,43.2992379255649,-3.12577310030019,3,,0,,Europe/Madrid,0,0,
1240,48037003,LA OLLA (1240),,43.2913187403251,-3.12946747720645,3,,0,,Europe/Madrid,0,0,
1241,48037001,EL BENTORRO (ARENAO) (1241),,43.280069201059,-3.13953800718736,3,,0,,Europe/Madrid,0,0,
1242,48086020,LA JARA (1242),,43.274151281323,-3.14824972476156,3,,0,,Europe/Madrid,0,0,
1243,48086001,LA BALUGA (1243),,43.2740160309028,-3.15517537325716,3,,0,,Europe/Madrid,0,0,
1244,48086002,CASTAÑO NUEVO (1244),,43.2786582407681,-3.16461530370644,3,,0,,Europe/Madrid,0,0,
1245,48086003,COTARROS (1245),,43.2698464942094,-3.15392338744044,3,,0,,Europe/Madrid,1,0,
1246,48086008,MERCADILLO 26 (1246),,43.264363597092,-3.15321956125212,3,,0,,Europe/Madrid,1,0,
1247,48086004,MERCADILLO (UDALETXEA/AYUNTAMIENTO) (1247),,43.2619688040022,-3.15449187523048,3,,0,,Europe/Madrid,0,0,
1248,48086024,EL CARRAL (ESNETEGIA/LECHERÍA) (1248),,43.2551264148443,-3.15362475905798,3,,0,,Europe/Madrid,0,0,
1249,48086005,EL CARRAL (1249),,43.2496040519936,-3.15553259014747,3,,0,,Europe/Madrid,1,0,
1250,48086006,ABELLANEDA (ELIZA/IGLESIA) (1250),,43.2321276082975,-3.15921014636469,3,,0,,Europe/Madrid,1,0,
1251,48086033,ABELLANEDA (1251),,43.2295683656073,-3.16057040825273,3,,0,,Europe/Madrid,1,0,
1252,48096019,OTXARAN GOIKOA (1252),,43.2232393540223,-3.16768839817894,3,,0,,Europe/Madrid,0,0,
1253,48096008,RETOLA (1253),,43.2224488139545,-3.17254255383633,3,,0,,Europe/Madrid,1,0,
1254,48096013,OTXARAN (1254),,43.2199971480939,-3.1680293164018,3,,0,,Europe/Madrid,0,0,
1255,48096021,LA FLOR (EL PARAÍSO) (1255),,43.2198020227704,-3.15633655725351,3,,0,,Europe/Madrid,1,0,
1256,48096022,LA LLANA (1256),,43.2168133280916,-3.14176880601067,3,,0,,Europe/Madrid,1,0,
1257,48096023,MIMETIZ (UDALETXEA/AYUNTAMIENTO) (1257),,43.2142045297941,-3.13394949468471,3,,0,,Europe/Madrid,0,0,
1258,48096024,SAN PEDRO ZARIKETE (ERMITA) (1258),,43.2094979430868,-3.14097888044193,3,,0,,Europe/Madrid,0,0,
1259,48096017,LAS PEDRAJAS (1259),,43.2040260166072,-3.15943075396183,3,,0,,Europe/Madrid,0,0,
1260,48096026,LA HERRERA - IJALDE (1260),,43.2037728257235,-3.17089190096135,3,,0,,Europe/Madrid,0,0,
1263,48090002,CAMPO DE LAS MONJAS (1263),,43.1931246859101,-3.19787546444696,4,,0,,Europe/Madrid,1,0,
1267,48096027,LA HERRERA - IJALDE (1267),,43.2031717785988,-3.16936386851139,3,,0,,Europe/Madrid,0,0,
1268,48096018,LAS PEDRAJAS (1268),,43.2039895340419,-3.15976301485737,3,,0,,Europe/Madrid,0,0,
1269,48096029,SAN PEDRO ZARIKETE (ERMITA) (1269),,43.2094981250304,-3.1408311538275,3,,0,,Europe/Madrid,1,0,
1270,48096030,MIMETIZ (UDALETXEA/AYUNTAMIENTO) (1270),,43.2140873529737,-3.13404773030105,3,,0,,Europe/Madrid,1,0,
1271,48096031,LA LLANA (1271),,43.2169706786385,-3.14195631429173,3,,0,,Europe/Madrid,1,0,
1272,48096032,LA FLOR (EL PARAÍSO) (1272),,43.2199684483119,-3.15645518430663,3,,0,,Europe/Madrid,1,0,
1273,48096012,OTXARAN (1273),,43.22005150162,-3.16780783691356,3,,0,,Europe/Madrid,1,0,
1274,48096009,RETOLA (1274),,43.2223765162481,-3.17271473441421,3,,0,,Europe/Madrid,1,0,
1275,48096020,OTXARAN GOIKOA (1275),,43.223167742002,-3.16739760719237,3,,0,,Europe/Madrid,0,0,
1276,48086034,ABELLANEDA (1276),,43.2292443348969,-3.16047104119535,3,,0,,Europe/Madrid,1,0,
1277,48086013,ABELLANEDA (ELIZA/LGLESIA) (1277),,43.2319476001891,-3.15914810228355,3,,0,,Europe/Madrid,0,0,
1278,48086014,EL CARRAL (1278),,43.2496403049923,-3.15536022105194,3,,0,,Europe/Madrid,1,0,
1279,48086025,EL CARRAL (ESNETEGIA/LECHERÍA) (1279),,43.25525271151,-3.15345259935825,3,,0,,Europe/Madrid,0,0,
1280,48086016,MERCADILLO  (UDALETXEA/AYUNTAMIENTO) (1280),,43.2618613464513,-3.15404804280738,3,,0,,Europe/Madrid,1,0,
1281,48086015,MERCADILLO 9 (1281),,43.264417971222,-3.15296094304123,3,,0,,Europe/Madrid,1,0,
1282,48086017,COTARROS (1282),,43.270064747058,-3.15387144236009,3,,0,,Europe/Madrid,1,0,
1284,48086018,LA BALUGA (1284),,43.274032799434,-3.15608736123444,3,,0,,Europe/Madrid,1,0,
1285,48086011,LA JARA (1285),,43.2736379696219,-3.14828544927716,3,,0,,Europe/Madrid,0,0,
1286,48037002,EL BENTORRO (ARENAO) (1286),,43.2803843628009,-3.13953872741515,3,,0,,Europe/Madrid,0,0,
1287,48037004,LA OLLA (1287),,43.2905438549093,-3.12989727578927,3,,0,,Europe/Madrid,0,0,
1288,48071045,EL POBAL (1288),,43.2999422891724,-3.12393755817124,3,,0,,Europe/Madrid,0,0,
1289,48071029,NESILLA (1289),,43.3056991317099,-3.12115022377318,3,,0,,Europe/Madrid,0,0,
1290,48071030,SANTELICES (1290),,43.3165511044612,-3.11979033023175,3,,0,,Europe/Madrid,1,0,
1294,48087012,BENIGNO GARAY (1294),,43.2659594165373,-3.25745498224723,5,,0,,Europe/Madrid,1,0,
1295,48087013,BENIGNO GARAY (1295),,43.266014053796,-3.25718412931091,5,,0,,Europe/Madrid,0,0,
1297,48071022,GELTOKIA/ESTACIÓN (1297),,43.3219427952208,-3.11286938026634,3,,0,,Europe/Madrid,1,0,
1298,48071001,EL CRUCERO (1298),,43.3221447999564,-3.11625376717447,3,,0,,Europe/Madrid,1,0,
1299,48071018,ITURRIZAR (1299),,43.3235173272214,-3.1229242904511,3,,0,,Europe/Madrid,1,0,
1300,48071019,OYANCAS (1300),,43.3258674371493,-3.12300291012054,3,,0,,Europe/Madrid,0,0,
1301,48071020,SAN JULIÁN (1301),,43.3330540025239,-3.11330911606206,3,,0,,Europe/Madrid,1,0,
1303,48071035,COBARON (1303),,43.345377274615,-3.14694570736136,3,,0,,Europe/Madrid,0,0,
1304,48071021,POBEÑA (1304),,43.3452062069734,-3.12578295365353,3,,0,,Europe/Madrid,1,0,
1306,48022072,EL PEÑÓN (1306),,43.2172772183173,-3.41472234029077,5,,0,,Europe/Madrid,0,0,
1307,48022073,EL PEÑÓN (1307),,43.2174006011609,-3.4154619059249,5,,0,,Europe/Madrid,0,0,
1309,48913016,LA CUESTA (Cardeo) (1309),,43.3450065086729,-3.08880315885435,3,,0,,Europe/Madrid,1,0,
1310,48913017,SAN ROQUE (1310),,43.3432873569473,-3.08787533396425,3,,0,,Europe/Madrid,1,0,
1311,48002045,LOS HEROS (1311),,43.3289261967834,-3.07339862908256,3,,0,,Europe/Madrid,1,0,
1312,48002022,SANFUENTES 73 (1312),,43.3262515230426,-3.07388889757379,3,,0,,Europe/Madrid,0,0,
1314,48002046,SANFUENTES 1 (1314),,43.3234345746697,-3.07155443889623,3,,0,,Europe/Madrid,1,0,
1315,48008028,GELTOKIA/LA ESTACIÓN (1315),,43.2332245292724,-3.20037093248863,4,,0,,Europe/Madrid,1,0,
1316,48008025,TRAVESEDO (1316),,43.2346688711824,-3.2050042549286,4,,0,,Europe/Madrid,0,0,
1317,48008021,HELECHOSA (1317),,43.2425662942569,-3.20976055296925,4,,0,,Europe/Madrid,1,0,
1318,48008001,TRASLAVIÑA (1318),,43.2414295380517,-3.21432835783619,4,,0,,Europe/Madrid,1,0,
1319,48008030,PUENTE ROLANTE (1319),,43.2399740966711,-3.21734085183621,4,,0,,Europe/Madrid,1,0,
1320,48008003,LA VIA (1320),,43.2443191252839,-3.2210126517726,4,,0,,Europe/Madrid,0,0,
1321,48082025,PARKEA / PARQUE (ARKUPEAK/SOPORTALES) (1321),,43.3283236464893,-3.03213868071393,2,,0,,Europe/Madrid,0,0,
1322,48008023,LA COLORADA (SAN MIGUEL) (1322),,43.248948410828,-3.22056116172401,4,,0,,Europe/Madrid,0,0,
1323,48008005,SAN MIGUEL (1323),,43.2510814190528,-3.22108625466788,4,,0,,Europe/Madrid,0,0,
1324,48008007,LA TOBA (1324),,43.2543883292086,-3.22458466992979,4,,0,,Europe/Madrid,0,0,
1325,48008009,LA TEJERA (1325),,43.2568126677279,-3.23260177381113,4,,0,,Europe/Madrid,0,0,
1326,48008011,ALISEDO (1326),,43.2534226558507,-3.23468317401484,4,,0,,Europe/Madrid,0,0,
1327,48008013,LA CABAREDA (1327),,43.2513789819502,-3.23888855287757,4,,0,,Europe/Madrid,0,0,
1328,48008015,TRASLOSHEROS (1328),,43.2477661321014,-3.23987233800347,4,,0,,Europe/Madrid,0,0,
1329,48008017,EL PESO (1329),,43.2423812499178,-3.23848572574781,4,,0,,Europe/Madrid,0,0,
1330,48008019,LAURETA (1330),,43.2431014640128,-3.25261492888947,4,,0,,Europe/Madrid,0,0,
1331,39101001,LA MATANZA (1331),,43.2445862129892,-3.26113255564927,5,,0,,Europe/Madrid,0,0,
1332,39101002,PALACIO (1332),,43.2563129267434,-3.26388061769661,5,,0,,Europe/Madrid,0,0,
1333,48087001,LA PUENTE (1333),,43.269849726248,-3.2573235060975,5,,0,,Europe/Madrid,0,0,
1334,39101003,PALACIO (1334),,43.2561775736356,-3.26400323303164,5,,0,,Europe/Madrid,0,0,
1335,39101004,LA MATANZA (1335),,43.2446850105969,-3.2612438366181,5,,0,,Europe/Madrid,0,0,
1336,39101005,LA LLANA (1336),,43.2441384330814,-3.26402526806362,5,,0,,Europe/Madrid,0,0,
1337,39101006,HENALES (1337),,43.2485790041445,-3.25946198452285,5,,0,,Europe/Madrid,0,0,
1338,39101007,VILLANUEVA (1338),,43.2485687262708,-3.27548836182859,5,,0,,Europe/Madrid,0,0,
1339,48022001,EL SUCESO (1339),,43.2433021508293,-3.30369594832579,5,,0,,Europe/Madrid,0,0,
1341,48022003,LAS TORCACHAS (1341),,43.2386735661149,-3.31563383263347,5,,0,,Europe/Madrid,0,0,
1342,48022069,HERBOSO (1342),,43.2408173682734,-3.32335317215798,5,,0,,Europe/Madrid,0,0,
1343,48022067,EL CERRILLO (1343),,43.2375142013547,-3.3260082006022,5,,0,,Europe/Madrid,0,0,
1344,48022025,MANZANEDA (1344),,43.2364391741066,-3.3303868416029,5,,0,,Europe/Madrid,0,0,
1345,48022004,EL CALLEJO (1345),,43.233475514464,-3.34309227029946,5,,0,,Europe/Madrid,0,0,
1346,48022065,EL CALLEJO 3 (1346),,43.2334435773459,-3.34773487116242,5,,0,,Europe/Madrid,0,0,
1347,48022016,AMBASAGUAS (1347),,43.238032883082,-3.3575030509221,5,,0,,Europe/Madrid,1,0,
1348,48022040,CONCHA (1348),,43.2249671434202,-3.36045561011357,5,,0,,Europe/Madrid,1,0,
1349,48002025,SANFUENTES 2 (1349),,43.3235516880902,-3.07146824119417,3,,0,,Europe/Madrid,1,0,
1351,48002039,SANFUENTES 70 (1351),,43.3262876368316,-3.07374093158603,3,,0,,Europe/Madrid,1,0,
1352,48002040,LOS HEROS (1352),,43.3293407693971,-3.07283172912175,3,,0,,Europe/Madrid,0,0,
1353,48913018,SAN ROQUE (1353),,43.3421623841395,-3.0870964577543,3,,0,,Europe/Madrid,0,0,
1355,48022041,SOSCAÑO (1355),,43.2237241830331,-3.36622316471162,5,,0,,Europe/Madrid,0,0,
1356,48022063,LAS CALLEJUELAS (1356),,43.223539827209,-3.36755190809287,5,,0,,Europe/Madrid,0,0,
1357,48022050,TRESPALACIO (1357),,43.2278993837132,-3.37272534526668,5,,0,,Europe/Madrid,0,0,
1359,48022051,LLANO (1359),,43.2297350801335,-3.37586445044779,5,,0,,Europe/Madrid,0,0,
1360,48022019,OTIDES (1360),,43.2260720455704,-3.38076738312876,5,,0,,Europe/Madrid,0,0,
1361,48022052,SAN CIPRIÁN (1361),,43.2219420121651,-3.39317763823972,5,,0,,Europe/Madrid,0,0,
1362,48071032,SAN JULIÁN (1362),,43.3332071775377,-3.11321071646851,3,,0,,Europe/Madrid,1,0,
1363,48071033,OYANCAS (1363),,43.3256493227581,-3.12319216720907,3,,0,,Europe/Madrid,0,0,
1364,48071034,ITURRIZAR (1364),,43.3231030512126,-3.122985122691,3,,0,,Europe/Madrid,1,0,
1365,48071015,EL CRUCERO (1365),,43.3221292340508,-3.11562005231091,3,,0,,Europe/Madrid,1,0,
1366,48071017,SOMORROSTRO IKASTETXEA (1366),,43.3220041762155,-3.12327890480113,3,,0,,Europe/Madrid,0,0,
1367,48022053,TRETO (1367),,43.2230492551276,-3.40618734767276,5,,0,,Europe/Madrid,0,0,
1368,48022062,UBAL MENDATEA/PUERTO UBAL (1368),,43.2180261710444,-3.41079585777941,5,,0,,Europe/Madrid,0,0,
1369,48022020,SANGRICES (1369),,43.2145941006111,-3.42594094789173,5,,0,,Europe/Madrid,0,0,
1370,48022071,SANDELOLLA (1370),,43.2191517472597,-3.43044211266837,5,,0,,Europe/Madrid,0,0,
1371,48051001,LANESTOSA (1371),,43.2203182822163,-3.43867523094951,5,,0,,Europe/Madrid,0,0,
1372,48022070,SANDELOLLA (1372),,43.2187817291056,-3.43066113360291,5,,0,,Europe/Madrid,0,0,
1373,48022021,SANGRICES (1373),,43.2144153392669,-3.42558266863063,5,,0,,Europe/Madrid,0,0,
1374,48022061,UBAL MENDATEA/PUERTO UBAL (1374),,43.2174766303638,-3.41086604171126,5,,0,,Europe/Madrid,0,0,
1375,48083013,GELTOKIA / ESTACIÓN (1375),,43.3118606940968,-3.06101023645948,2,,0,,Europe/Madrid,1,0,
1376,48022054,TRETO (1376),,43.2224903632111,-3.40635602178446,5,,0,,Europe/Madrid,0,0,
1377,48022055,SAN CIPRIÁN (1377),,43.2219879231682,-3.39291935853367,5,,0,,Europe/Madrid,0,0,
1378,48022022,OTIDES (1378),,43.2257562309484,-3.38096243893102,5,,0,,Europe/Madrid,0,0,
1379,48022056,LLANO (1379),,43.2293275678004,-3.37656387639276,5,,0,,Europe/Madrid,0,0,
1380,48022057,TRESPALACIOS (1380),,43.2279167908412,-3.37291016549923,5,,0,,Europe/Madrid,0,0,
1381,48022042,SOSCAÑO (1381),,43.222585118161,-3.36764467834263,5,,0,,Europe/Madrid,0,0,
1382,48080006,ZABALLA (1382),,43.2977991168093,-3.02778362385927,2,,0,,Europe/Madrid,1,0,
1383,48080007,UGARTE (1383),,43.2917546400217,-3.01625756028783,2,,0,,Europe/Madrid,1,0,
1384,48022015,CONCHA (1384),,43.2250304468666,-3.36036978720751,5,,0,,Europe/Madrid,1,0,
1385,48022017,AMBASAGUAS (1385),,43.2380248403484,-3.35719509603448,5,,0,,Europe/Madrid,1,0,
1386,48022064,EL CALLEJO 2 (1386),,43.2334056107643,-3.34837505532601,5,,0,,Europe/Madrid,0,0,
1387,48022011,EL CALLEJO (1387),,43.2332856797537,-3.34333751260277,5,,0,,Europe/Madrid,0,0,
1388,48022026,MANZANEDA (1388),,43.2357378842564,-3.33001357719912,5,,0,,Europe/Madrid,0,0,
1389,48022066,EL CERRILLO (1389),,43.2376497611353,-3.32583649591618,5,,0,,Europe/Madrid,0,0,
1390,48022068,HERBOSO (1390),,43.2406656473721,-3.32287201267637,5,,0,,Europe/Madrid,0,0,
1391,48022012,LAS TORCACHAS (1391),,43.2381782039555,-3.31716884872282,5,,0,,Europe/Madrid,0,0,
1392,48022014,EL SUCESO (1392),,43.2432574875412,-3.30356023536635,5,,0,,Europe/Madrid,0,0,
1393,39101008,VILLANUEVA (1393),,43.2488112270342,-3.27574814310561,5,,0,,Europe/Madrid,0,0,
1394,39101009,HENALES (1394),,43.2484524924718,-3.25965854229669,5,,0,,Europe/Madrid,0,0,
1395,39101010,LA LLANA (1395),,43.2441020165195,-3.26419755643711,5,,0,,Europe/Madrid,0,0,
1398,48008020,LAURETA (1398),,43.2429029814773,-3.25278655107479,4,,0,,Europe/Madrid,0,0,
1399,48008018,EL PESO (1399),,43.2428225281044,-3.2384628124327,4,,0,,Europe/Madrid,0,0,
1400,48008016,TRASLOSHEROS (1400),,43.2478203664153,-3.23977400444794,4,,0,,Europe/Madrid,0,0,
1401,48008014,LA CABAREDA (1401),,43.2513612299051,-3.23876529339407,4,,0,,Europe/Madrid,0,0,
1402,48008012,ALISEDO (1402),,43.2533145894171,-3.23473203667,4,,0,,Europe/Madrid,0,0,
1403,48008010,LA TEJERA (1403),,43.2566959083,-3.2324534883636,4,,0,,Europe/Madrid,0,0,
1404,48008008,LA TOBA (1404),,43.2542977263822,-3.22486768785006,4,,0,,Europe/Madrid,0,0,
1405,48008006,SAN MIGUEL (1405),,43.250838336551,-3.22111001322873,4,,0,,Europe/Madrid,0,0,
1406,48008024,LA COLORADA (SAN MIGUEL) (1406),,43.2490112056696,-3.22068457367869,4,,0,,Europe/Madrid,0,0,
1407,48008004,LA VIA (1407),,43.2441570893965,-3.22098743088889,4,,0,,Europe/Madrid,0,0,
1408,48008031,PUENTE ROLANTE (1408),,43.2398661578926,-3.21727888469905,4,,0,,Europe/Madrid,0,0,
1409,48008002,TRASLAVIÑA (1409),,43.2413426559967,-3.21412888751207,4,,0,,Europe/Madrid,1,0,
1410,48008022,HELECHOSA (1410),,43.2426803105071,-3.20994779700656,4,,0,,Europe/Madrid,1,0,
1412,48013008,SAN IGNACIO (1412),,43.2838708774871,-2.99081744693454,2,,0,,Europe/Madrid,1,0,
1413,48008026,TRAVESEDO (1413),,43.2346055294444,-3.20517646151055,4,,0,,Europe/Madrid,0,0,
1414,48008029,GELTOKIA / LA ESTACIÓN (1414),,43.2331514766773,-3.20094951430985,4,,0,,Europe/Madrid,1,0,
1415,48086028,LA HERBOSA (1415),,43.2269722549349,-3.19160744161196,3,,0,,Europe/Madrid,1,0,
1416,48080008,UGARTE (1416),,43.2918312093093,-3.01604555315333,2,,0,,Europe/Madrid,1,0,
1417,48080001,ZABALLA (1417),,43.2979251844694,-3.0277713528453,2,,0,,Europe/Madrid,1,0,
1418,48086029,EL MAZO (1418),,43.222270439214,-3.1813851119672,3,,0,,Europe/Madrid,1,0,
1419,48086031,MALABRIGO (1419),,43.2167402699461,-3.17643159110394,3,,0,,Europe/Madrid,1,0,
1420,48096038,RETOLA (1420),,43.2218157960375,-3.17259223731768,3,,0,,Europe/Madrid,1,0,
1423,48083011,UDALETXEA/AYUNTAMIENTO (1423),,43.3104669446982,-3.05721091060978,2,,0,,Europe/Madrid,1,0,
1424,48083012,GELTOKIA / ESTACIÓN (1424),,43.3119508254176,-3.06085002040386,2,,0,,Europe/Madrid,0,0,
1456,48902088,LA AVANZADA 26 (1456),,43.3131044892789,-2.96519538190664,2,,0,,Europe/Madrid,0,0,
1463,48044050,ZUGAZARTE (TRIÁNGULO) (1463),,43.3370069850242,-3.00964699963164,2,,0,,Europe/Madrid,1,0,
1464,48044051,ZUGAZARTE 35 (REPARADORAS) (1464),,43.331469921077,-3.01224342205108,2,,0,,Europe/Madrid,1,0,
1467,48044074,MAYOR KALEA 28 (METRO) (1467),,43.3267128719324,-3.01161477746497,2,,0,,Europe/Madrid,1,0,
1468,48044075,KRESALTXU 16 (1468),,43.3290931003232,-3.00641368171691,2,,0,,Europe/Madrid,1,0,
1470,48054067,GOBELAURRE (1470),,43.3318486370241,-3.00306605534736,2,,0,,Europe/Madrid,1,0,
1471,48044089,GOBELAURRE 45 (1471),,43.3320107137553,-3.00326342838639,2,,0,,Europe/Madrid,1,0,
1473,48044068,GORBEIA MENDIA (1473),,43.3294172680324,-3.0063568524876,2,,0,,Europe/Madrid,1,0,
1474,48044069,LAS MERCEDES (APARKALEKUA/APARCAMIENTO) (1474),,43.3280392343721,-3.01172480724886,2,,0,,Europe/Madrid,1,0,
1476,48044052,AREETA 9 (ELIZA/IGLESIA) (1476),,43.326742094675,-3.0157331854981,2,,0,,Europe/Madrid,1,0,
1479,48044036,ZUGAZARTE 2 (MARÍTIMO) (1479),,43.3274985733975,-3.01503032038173,2,,0,,Europe/Madrid,0,0,
